cons_standings_ID,race_ID,constructor_ID,cumul_points,cumul_position
10759,468,53,0,16
10760,468,34,0,14
10761,468,45,0,9
10762,468,21,0,10
10763,468,57,0,17
10764,469,4,22,1
10765,469,3,14,3
10766,469,1,20,2
10767,469,25,6,5
10768,469,32,6,4
10769,469,54,2,7
10770,469,51,0,12
10771,469,37,0,9
10772,469,55,0,13
10773,469,56,0,14
10774,469,6,1,8
10775,469,27,0,15
10776,469,53,0,17
10777,469,34,4,6
10778,469,45,0,10
10779,469,21,0,11
10780,469,57,0,16
10781,470,4,22,1
10782,470,3,14,4
10783,470,1,20,2
10784,470,25,10,5
10785,470,32,6,6
10786,470,54,4,8
10787,470,51,0,12
10788,470,37,0,10
10789,470,55,0,13
10790,470,56,0,14
10791,470,6,16,3
10792,470,27,0,16
10793,470,53,0,15
10794,470,34,4,7
10795,470,45,3,9
10796,470,21,0,11
10797,470,57,0,17
10798,471,4,22,2
10799,471,3,20,3
10800,471,1,29,1
10801,471,25,10,5
10802,471,32,9,6
10803,471,54,4,9
10804,471,51,0,14
10805,471,37,0,13
10806,471,55,0,15
10807,471,56,1,11
10808,471,6,16,4
10809,471,27,4,8
10810,471,53,0,16
10811,471,34,6,7
10812,471,45,3,10
10813,471,21,0,12
10814,471,57,0,17
10815,472,4,22,2
10816,472,3,21,4
10817,472,1,29,1
10818,472,25,10,7
10819,472,32,14,6
10820,472,54,4,10
10821,472,51,4,9
10822,472,37,0,14
10823,472,55,0,15
10824,472,56,1,12
10825,472,6,22,3
10826,472,27,4,8
10827,472,53,0,16
10828,472,34,15,5
10829,472,45,3,11
10830,472,21,0,13
10831,472,57,0,17
10832,473,4,22,4
10833,473,3,26,3
10834,473,1,38,1
10835,473,25,10,8
10836,473,32,14,6
10837,473,54,4,10
10838,473,51,4,9
10839,473,37,0,13
10840,473,55,0,15
10841,473,56,1,12
10842,473,6,26,2
10843,473,27,11,7
10844,473,53,0,16
10845,473,34,15,5
10846,473,45,3,11
10847,473,21,0,14
10848,473,57,0,17
10849,474,4,22,5
10850,474,3,26,4
10851,474,1,42,1
10852,474,25,10,8
10853,474,32,17,6
10854,474,54,4,10
10855,474,51,5,9
10856,474,37,0,14
10857,474,55,0,15
10858,474,56,1,13
10859,474,6,26,3
10860,474,27,11,7
10861,474,53,0,16
10862,474,34,30,2
10863,474,45,3,11
10864,474,21,2,12
10865,474,57,0,17
10866,475,4,22,5
10867,475,3,32,4
10868,475,1,45,1
10869,475,25,10,8
10870,475,32,17,6
10871,475,54,4,10
10872,475,51,5,9
10873,475,37,0,14
10874,475,55,0,15
10875,475,56,1,13
10876,475,6,35,3
10877,475,27,11,7
10878,475,53,0,16
10879,475,34,36,2
10880,475,45,3,11
10881,475,21,3,12
10882,475,57,0,17
10883,476,4,23,5
10884,476,3,34,4
10885,476,1,54,1
10886,476,25,10,8
10887,476,32,20,6
10888,476,54,4,10
10889,476,51,5,9
10890,476,37,0,14
10891,476,55,0,15
10892,476,56,1,13
10893,476,6,45,2
10894,476,27,11,7
10895,476,53,0,16
10896,476,34,36,3
10897,476,45,3,11
10898,476,21,3,12
10899,476,57,0,17
10900,477,4,38,3
10901,477,3,36,5
10902,477,1,54,1
10903,477,25,11,8
10904,477,32,20,6
10905,477,54,4,10
10906,477,51,5,9
10907,477,37,0,14
10908,477,55,0,15
10909,477,56,1,13
10910,477,6,52,2
10911,477,27,11,7
10912,477,53,0,16
10913,477,34,36,4
10914,477,45,3,11
10915,477,21,3,12
10916,477,57,0,17
10917,478,4,44,3
10918,478,3,40,4
10919,478,1,54,2
10920,478,25,14,7
10921,478,32,20,6
10922,478,54,4,10
10923,478,51,7,9
10924,478,37,0,14
10925,478,55,0,17
10926,478,56,1,13
10927,478,6,61,1
10928,478,27,11,8
10929,478,53,0,16
10930,478,34,36,5
10931,478,45,3,12
10932,478,21,4,11
10933,478,57,0,15
10934,479,4,44,4
10935,479,3,46,3
10936,479,1,56,2
10937,479,25,14,8
10938,479,32,29,6
10939,479,54,4,11
10940,479,51,7,9
10941,479,37,0,14
10942,479,55,0,17
10943,479,56,1,13
10944,479,6,64,1
10945,479,27,15,7
10946,479,53,0,16
10947,479,34,36,5
10948,479,45,3,12
10949,479,21,5,10
10950,479,57,0,15
10951,480,4,50,4
10952,480,3,55,3
10953,480,1,60,2
10954,480,25,14,8
10955,480,32,30,6
10956,480,54,4,11
10957,480,51,7,9
10958,480,37,0,14
10959,480,55,0,17
10960,480,56,1,13
10961,480,6,64,1
10962,480,27,15,7
10963,480,53,0,16
10964,480,34,41,5
10965,480,45,3,12
10966,480,21,5,10
10967,480,57,0,15
10968,481,4,59,3
10969,481,3,55,4
10970,481,1,63,2
10971,481,25,16,8
10972,481,32,30,6
10973,481,54,4,11
10974,481,51,7,9
10975,481,37,0,14
10976,481,55,0,17
10977,481,56,1,13
10978,481,6,74,1
10979,481,27,16,7
10980,481,53,0,16
10981,481,34,41,5
10982,481,45,3,12
10983,481,21,5,10
10984,481,57,0,15
11019,482,4,62,3
11020,482,3,58,4
11021,482,1,69,2
11022,482,25,25,7
11023,482,32,30,6
11024,482,54,4,11
11025,482,51,7,9
11026,482,37,0,14
11027,482,55,0,17
11028,482,56,1,13
11029,482,6,74,1
11030,482,27,20,8
11031,482,53,0,16
11032,482,34,41,5
11033,482,45,3,12
11034,482,21,5,10
11035,482,57,0,15
11036,483,3,15,1
11037,483,34,4,2
11038,483,51,3,3
11039,483,25,2,4
11040,483,55,1,5
11041,483,56,0,6
11042,483,4,0,7
11043,483,57,0,8
11044,483,6,0,9
11045,483,27,0,10
11046,483,54,0,11
11047,483,21,0,12
11048,483,45,0,13
11049,483,32,0,14
11050,483,1,0,15
11051,483,37,0,16
11052,484,3,30,1
11053,484,34,4,2
11054,484,51,3,5
11055,484,25,2,7
11056,484,55,1,9
11057,484,56,0,10
11058,484,4,0,11
11059,484,57,3,4
11060,484,6,0,13
11061,484,27,1,8
11062,484,54,0,14
11063,484,21,4,3
11064,484,45,0,15
11065,484,32,2,6
11066,484,1,0,12
11067,484,37,0,16
11068,485,3,39,1
11069,485,34,13,2
11070,485,51,3,5
11071,485,25,2,8
11072,485,55,1,10
11073,485,56,0,11
11074,485,4,6,3
11075,485,57,3,6
11076,485,6,0,14
11077,485,27,1,9
11078,485,54,0,13
11079,485,21,4,4
11080,485,45,0,15
11081,485,32,3,7
11082,485,1,0,12
11083,485,37,0,16
11084,486,3,43,1
11085,486,34,25,2
11086,486,51,3,5
11087,486,25,2,9
11088,486,55,1,12
11089,486,56,0,13
11090,486,4,6,4
11091,486,57,3,6
11092,486,6,2,8
11093,486,27,1,10
11094,486,54,0,14
11095,486,21,10,3
11096,486,45,0,16
11097,486,32,3,7
11098,486,1,1,11
11099,486,37,0,15
11100,486,53,0,17
11101,487,3,52,1
11102,487,34,25,2
11103,487,51,3,8
11104,487,25,3,10
11105,487,55,1,12
11106,487,56,0,13
11107,487,4,6,6
11108,487,57,3,9
11109,487,6,5,7
11110,487,27,7,5
11111,487,54,0,14
11112,487,21,10,3
11113,487,45,0,15
11114,487,32,9,4
11115,487,1,1,11
11116,487,37,0,16
11117,487,53,0,17
11118,488,3,58,1
11119,488,34,25,2
11120,488,51,3,10
11121,488,25,5,8
11122,488,55,1,12
11123,488,56,0,13
11124,488,4,6,7
11125,488,57,4,9
11126,488,6,17,3
11127,488,27,11,4
11128,488,54,0,14
11129,488,21,10,5
11130,488,45,0,15
11131,488,32,9,6
11132,488,1,1,11
11133,488,37,0,16
11134,488,53,0,17
11135,489,3,61,1
11136,489,34,25,3
11137,489,51,3,11
11138,489,25,5,9
11139,489,55,1,12
11140,489,56,0,13
11141,489,4,6,7
11142,489,57,4,10
11143,489,6,26,2
11144,489,27,17,4
11145,489,54,0,14
11146,489,21,10,6
11147,489,45,0,15
11148,489,32,12,5
11149,489,1,5,8
11150,489,37,0,16
11151,489,53,0,17
11152,490,3,61,1
11153,490,34,29,2
11154,490,51,3,11
11155,490,25,5,9
11156,490,55,1,12
11157,490,56,0,13
11158,490,4,18,4
11159,490,57,4,10
11160,490,6,28,3
11161,490,27,17,5
11162,490,54,0,14
11163,490,21,10,8
11164,490,45,0,15
11165,490,32,13,6
11166,490,1,11,7
11167,490,37,0,16
11168,490,53,0,17
11169,491,3,67,1
11170,491,34,31,2
11171,491,51,3,11
11172,491,25,8,9
11173,491,55,1,12
11174,491,56,0,14
11175,491,4,18,6
11176,491,57,4,10
11177,491,6,28,3
11178,491,27,21,4
11179,491,54,1,13
11180,491,21,10,8
11181,491,45,0,16
11182,491,32,13,7
11183,491,1,20,5
11184,491,37,0,15
11185,491,53,0,17
11203,492,3,67,1
11204,492,34,43,2
11205,492,51,3,11
11206,492,25,10,9
11207,492,55,1,12
11208,492,56,0,14
11209,492,4,24,5
11210,492,57,4,10
11211,492,6,28,3
11212,492,27,25,4
11213,492,54,1,13
11214,492,21,10,8
11215,492,45,0,16
11216,492,32,13,7
11217,492,1,21,6
11218,492,37,0,15
11219,492,53,0,17
11220,493,3,72,1
11221,493,34,47,2
11222,493,51,3,11
11223,493,25,10,9
11224,493,55,1,12
11225,493,56,0,14
11226,493,4,30,4
11227,493,57,4,10
11228,493,6,28,5
11229,493,27,34,3
11230,493,54,1,13
11231,493,21,10,8
11232,493,45,0,16
11233,493,32,13,7
11234,493,1,22,6
11235,493,37,0,15
11236,493,53,0,17
11237,494,3,76,1
11238,494,34,56,2
11239,494,51,3,11
11240,494,25,10,9
11241,494,55,1,12
11242,494,56,0,14
11243,494,4,39,3
11244,494,57,5,10
11245,494,6,28,5
11246,494,27,34,4
11247,494,54,1,13
11248,494,21,10,8
11249,494,45,0,16
11250,494,32,15,7
11251,494,1,22,6
11252,494,37,0,15
11253,494,53,0,17
11254,495,3,86,1
11255,495,34,57,2
11256,495,51,3,11
11257,495,25,10,9
11258,495,55,1,12
11259,495,56,0,14
11260,495,4,48,3
11261,495,57,5,10
11262,495,6,30,5
11263,495,27,34,4
11264,495,54,1,13
11265,495,21,10,8
11266,495,45,0,16
11267,495,32,18,7
11268,495,1,22,6
11269,495,37,0,15
11270,495,53,0,17
11271,496,3,86,1
11272,496,34,59,2
11273,496,51,6,10
11274,496,25,10,9
11275,496,55,1,12
11276,496,56,0,15
11277,496,4,48,3
11278,496,57,5,11
11279,496,6,34,5
11280,496,27,43,4
11281,496,54,1,13
11282,496,21,10,8
11283,496,45,0,16
11284,496,32,19,7
11285,496,1,28,6
11286,496,37,0,14
11287,496,53,0,17
11288,497,3,95,1
11289,497,34,61,2
11290,497,51,10,9
11291,497,25,10,10
11292,497,55,1,12
11293,497,56,0,15
11294,497,4,54,3
11295,497,57,5,11
11296,497,6,34,5
11297,497,27,44,4
11298,497,54,1,13
11299,497,21,10,8
11300,497,45,0,16
11301,497,32,22,7
11302,497,1,28,6
11303,497,37,0,14
11304,497,53,0,17
11305,498,3,9,1
11306,498,34,6,2
11307,498,56,4,3
11308,498,25,3,4
11309,498,51,2,5
11310,498,1,1,6
11311,498,6,0,7
11312,498,57,0,8
11313,498,27,0,9
11314,498,21,0,10
11315,498,54,0,11
11316,498,32,0,12
11317,498,4,0,13
11318,498,58,0,14
11319,498,45,0,15
11320,499,3,13,1
11321,499,34,6,3
11322,499,56,4,5
11323,499,25,3,6
11324,499,51,2,9
11325,499,1,3,8
11326,499,6,0,12
11327,499,57,0,13
11328,499,27,3,7
11329,499,21,1,10
11330,499,54,0,11
11331,499,32,6,4
11332,499,4,9,2
11333,499,58,0,14
11334,499,45,0,15
11335,500,3,15,2
11336,500,34,9,4
11337,500,56,4,6
11338,500,25,3,7
11339,500,51,2,9
11340,500,1,3,8
11341,500,6,0,14
11342,500,57,0,12
11343,500,27,13,3
11344,500,21,2,10
11345,500,54,0,11
11346,500,32,6,5
11347,500,4,18,1
11348,500,58,0,13
11349,500,45,0,15
11350,501,3,15,3
11351,501,34,18,2
11352,501,56,8,6
11353,501,25,3,9
11354,501,51,2,10
11355,501,1,6,8
11356,501,6,2,11
11357,501,57,0,13
11358,501,27,14,4
11359,501,21,8,5
11360,501,54,0,12
11361,501,32,6,7
11362,501,4,18,1
11363,501,58,0,14
11364,501,45,0,15
11365,502,3,25,1
11366,502,34,18,4
11367,502,56,8,6
11368,502,25,5,9
11369,502,51,2,11
11370,502,1,6,8
11371,502,6,3,10
11372,502,57,0,13
11373,502,27,23,2
11374,502,21,8,5
11375,502,54,0,12
11376,502,32,6,7
11377,502,4,21,3
11378,502,58,0,14
11379,502,45,0,15
11380,503,3,34,1
11381,503,34,22,3
11382,503,56,9,6
11383,503,25,5,9
11384,503,51,2,11
11385,503,1,6,8
11386,503,6,5,10
11387,503,57,0,13
11388,503,27,29,2
11389,503,21,11,5
11390,503,54,0,12
11391,503,32,6,7
11392,503,4,21,4
11393,503,58,0,14
11394,503,45,0,15
11395,504,3,44,1
11396,504,34,25,3
11397,504,56,9,6
11398,504,25,5,9
11399,504,51,2,11
11400,504,1,6,8
11401,504,6,5,10
11402,504,57,0,13
11403,504,27,39,2
11404,504,21,11,5
11405,504,54,0,12
11406,504,32,6,7
11407,504,4,23,4
11408,504,58,0,14
11409,504,45,0,15
11410,505,3,57,1
11411,505,34,31,3
11412,505,56,9,7
11413,505,25,10,6
11414,505,51,2,11
11415,505,1,7,8
11416,505,6,5,10
11417,505,57,0,13
11418,505,27,39,2
11419,505,21,11,5
11420,505,54,0,12
11421,505,32,6,9
11422,505,4,23,4
11423,505,58,0,14
11424,505,45,0,15
11425,506,3,67,1
11426,506,34,34,3
11427,506,56,9,7
11428,506,25,10,6
11429,506,51,4,11
11430,506,1,7,8
11431,506,6,6,10
11432,506,57,0,13
11433,506,27,48,2
11434,506,21,11,5
11435,506,54,0,12
11436,506,32,6,9
11437,506,4,23,4
11438,506,58,0,14
11439,506,45,0,15
11440,507,3,77,1
11441,507,34,36,3
11442,507,56,9,7
11443,507,25,10,6
11444,507,51,4,11
11445,507,1,7,9
11446,507,6,6,10
11447,507,57,0,13
11448,507,27,51,2
11449,507,21,11,5
11450,507,54,0,12
11451,507,32,7,8
11452,507,4,32,4
11453,507,58,0,14
11454,507,45,0,15
11455,508,3,80,1
11456,508,34,45,3
11457,508,56,9,7
11458,508,25,12,5
11459,508,51,4,11
11460,508,1,8,8
11461,508,6,6,10
11462,508,57,0,13
11463,508,27,55,2
11464,508,21,11,6
11465,508,54,0,12
11466,508,32,7,9
11467,508,4,38,4
11468,508,58,0,14
11469,508,45,0,15
11470,509,3,90,1
11471,509,34,54,3
11472,509,56,11,7
11473,509,25,12,5
11474,509,51,4,11
11475,509,1,8,9
11476,509,6,6,10
11477,509,57,0,13
11478,509,27,56,2
11479,509,21,11,6
11480,509,54,0,12
11481,509,32,10,8
11482,509,4,38,4
11483,509,58,0,15
11484,509,45,0,14
11485,510,3,105,1
11486,510,34,55,3
11487,510,56,11,7
11488,510,25,12,5
11489,510,51,4,11
11490,510,1,11,8
11491,510,6,8,10
11492,510,57,0,13
11493,510,27,60,2
11494,510,21,11,6
11495,510,54,0,12
11496,510,32,10,9
11497,510,4,38,4
11498,510,58,0,15
11499,510,45,0,14
11500,511,3,120,1
11501,511,34,55,3
11502,511,56,11,8
11503,511,25,12,6
11504,511,51,4,11
11505,511,1,11,9
11506,511,6,8,10
11507,511,57,0,13
11508,511,27,66,2
11509,511,21,11,7
11510,511,54,0,12
11511,511,32,14,5
11512,511,4,38,4
11513,511,58,0,15
11514,511,45,0,14
13918,17,23,172,1
13919,17,1,71,3
13920,17,7,60,5
13921,17,4,26,8
13922,17,3,34,7
13923,17,5,8,10
13924,17,10,13,9
13925,17,2,36,6
13926,17,9,154,2
13927,17,6,70,4
17759,765,87,8,1
17760,765,6,6,2
17761,765,105,3,3
17762,766,87,16,1
17763,766,6,12,2
17764,766,105,3,3
17765,766,66,2,4
17766,766,32,0,5
17767,766,118,0,6
17768,766,125,0,7
17769,766,127,0,8
17770,767,87,19,1
17771,767,6,14,2
17772,767,105,3,5
17773,767,66,8,4
17774,767,32,0,6
17775,767,118,8,3
17776,767,125,0,8
17777,767,127,0,9
17778,767,95,0,7
17779,768,87,19,1
17780,768,6,14,2
17781,768,105,3,5
17782,768,66,8,4
17783,768,32,0,6
17784,768,118,8,3
17785,768,125,0,8
17786,768,127,0,9
17787,768,95,0,7
17788,769,87,19,2
17789,769,6,20,1
17790,769,105,3,5
17791,769,66,10,4
17792,769,32,3,6
17793,769,118,16,3
17794,769,125,0,8
17795,769,127,0,9
17796,769,95,0,7
17797,770,87,19,3
17798,770,6,28,1
17799,770,105,6,5
17800,770,66,10,4
17801,770,32,3,6
17802,770,118,22,2
17803,770,125,0,8
17804,770,127,0,9
17805,770,95,0,7
17806,771,87,23,3
17807,771,6,36,1
17808,771,105,6,5
17809,771,66,12,4
17810,771,32,3,6
17811,771,118,25,2
17812,771,125,0,8
17813,771,127,0,9
17814,771,95,0,7
17815,772,87,29,3
17816,772,6,37,1
17817,772,105,6,5
17818,772,66,12,4
17819,772,32,3,6
17820,772,118,33,2
17821,772,125,0,8
17822,772,127,0,9
17823,772,95,0,7
17824,773,87,29,3
17825,773,6,40,2
17826,773,105,6,5
17827,773,66,15,4
17828,773,32,3,6
17829,773,118,41,1
17830,773,125,0,8
17831,773,127,0,9
17832,773,95,0,7
17833,774,87,31,3
17834,774,6,40,2
17835,774,105,6,5
17836,774,66,15,4
17837,774,32,3,6
17838,774,118,46,1
17839,774,125,0,8
17840,774,127,0,9
17841,774,95,0,7
17842,775,87,31,3
17843,775,6,40,2
17844,775,105,6,5
17845,775,66,18,4
17846,775,32,3,6
17847,775,118,48,1
17848,775,125,0,8
17849,775,127,0,9
17850,775,95,0,7
18840,756,170,8,1
18841,756,6,6,2
18842,756,167,0,3
18843,756,66,0,4
18844,756,32,0,5
18845,756,95,0,6
18846,756,105,0,7
18847,757,170,8,1
18848,757,6,6,2
18849,757,167,0,3
18850,757,66,0,4
18851,757,32,0,5
18852,757,95,0,6
18853,757,105,0,7
18854,758,170,14,1
18855,758,6,8,3
18856,758,167,0,5
18857,758,66,8,2
18858,758,32,3,4
18859,758,95,0,6
18860,758,105,0,8
18861,758,117,0,7
18862,759,170,18,1
18863,759,6,16,2
18864,759,167,0,5
18865,759,66,8,3
18866,759,32,3,4
18867,759,95,0,7
18868,759,105,0,6
18869,759,117,0,8
18870,760,170,26,1
18871,760,6,16,2
18872,760,167,0,6
18873,760,66,14,3
18874,760,32,3,4
18875,760,95,0,9
18876,760,105,0,7
18877,760,117,0,5
18878,760,169,0,8
18879,760,101,0,10
18880,760,118,0,11
18881,760,123,0,12
18882,761,170,29,1
18883,761,6,24,2
18884,761,167,0,5
18885,761,66,16,3
18886,761,32,3,4
18887,761,95,0,9
18888,761,105,0,7
18889,761,117,0,6
18890,761,169,0,8
18891,761,101,0,10
18892,761,118,0,11
18893,761,123,0,12
18894,762,170,34,1
18895,762,6,28,2
18896,762,167,0,6
18897,762,66,18,3
18898,762,32,3,4
18899,762,95,0,9
18900,762,105,0,7
18901,762,117,0,5
18902,762,169,0,8
18903,762,101,0,10
18904,762,118,0,11
18905,762,123,0,12
18906,763,170,38,1
18907,763,6,32,2
18908,763,167,0,6
18909,763,66,18,3
18910,763,32,3,4
18911,763,95,0,9
18912,763,105,0,7
18913,763,117,0,5
18914,763,169,0,8
18915,763,101,0,10
18916,763,118,0,11
18917,763,123,0,12
18918,764,170,40,1
18919,764,6,32,2
18920,764,167,0,6
18921,764,66,18,3
18922,764,32,5,4
18923,764,95,0,8
18924,764,105,0,9
18925,764,117,0,5
18926,764,169,0,10
18927,764,101,0,14
18928,764,118,0,15
18929,764,123,0,16
18930,764,113,0,7
18931,764,168,0,11
18932,764,124,0,12
18933,764,125,0,13
19026,746,170,8,1
19027,746,6,6,2
19028,746,167,3,3
19029,746,32,1,4
19030,746,66,0,5
19031,746,104,0,6
19032,746,105,0,7
19033,747,101,0,8
19034,747,167,3,4
19035,747,66,2,5
19036,747,6,10,2
19037,747,170,14,1
19038,747,32,9,3
19039,747,104,0,6
19040,747,171,0,10
19041,747,106,0,9
19042,747,105,0,7
19043,748,101,0,8
19044,748,167,3,4
19045,748,66,2,5
19046,748,6,10,2
19047,748,170,14,1
19048,748,32,9,3
19049,748,104,0,6
19050,748,171,0,10
19051,748,106,0,9
19052,748,105,0,7
19053,749,117,0,8
19054,749,167,3,5
19055,749,6,12,3
19056,749,66,6,4
19057,749,32,15,2
19058,749,170,22,1
19059,749,101,0,9
19060,749,104,0,6
19061,749,106,0,10
19062,749,171,0,11
19063,749,105,0,7
19064,750,117,0,9
19065,750,167,3,5
19066,750,6,15,3
19067,750,66,6,4
19068,750,32,17,2
19069,750,170,30,1
19070,750,101,0,10
19071,750,104,0,6
19072,750,106,0,8
19073,750,171,0,11
19074,750,105,0,7
19075,751,170,38,1
19076,751,6,15,3
19077,751,167,3,5
19078,751,32,19,2
19079,751,66,6,4
19080,751,104,0,6
19081,751,105,0,7
19082,751,101,0,12
19083,751,106,0,8
19084,751,171,0,9
19085,751,117,0,10
19086,751,118,0,11
19087,752,117,0,6
19088,752,167,3,5
19089,752,6,16,3
19090,752,66,6,4
19091,752,32,25,2
19092,752,170,46,1
19093,752,101,0,9
19094,752,104,0,7
19095,752,171,0,10
19096,752,106,0,11
19097,752,118,0,12
19098,752,105,0,8
19099,753,117,0,6
19100,753,167,3,5
19101,753,6,19,3
19102,753,66,6,4
19103,753,32,28,2
19104,753,170,48,1
19105,753,101,0,9
19106,753,104,0,7
19107,753,171,0,10
19108,753,106,0,11
19109,753,118,0,12
19110,753,105,0,8
19111,754,170,48,1
19112,754,6,26,3
19113,754,167,3,5
19114,754,32,28,2
19115,754,66,6,4
19116,754,104,0,8
19117,754,105,0,10
19118,754,101,0,11
19119,754,106,0,12
19120,754,171,3,6
19121,754,117,0,9
19122,754,118,0,13
19123,754,95,1,7
19124,755,117,0,10
19125,755,167,3,5
19126,755,6,26,3
19127,755,66,8,4
19128,755,32,34,2
19129,755,170,48,1
19130,755,101,0,12
19131,755,104,0,8
19132,755,105,0,11
19133,755,171,3,6
19134,755,106,0,9
19135,755,118,0,13
19136,755,95,1,7
19321,738,99,0,7
19322,738,66,0,6
19323,738,167,0,5
19324,738,170,1,4
19325,738,95,2,3
19326,738,6,6,2
19327,738,172,9,1
19328,739,172,13,2
19329,739,6,15,1
19330,739,95,2,3
19331,739,170,2,4
19332,739,167,0,5
19333,739,66,0,6
19334,739,99,0,7
19335,740,172,13,2
19336,740,6,24,1
19337,740,95,3,4
19338,740,170,4,3
19339,740,167,0,5
19340,740,66,0,6
19341,740,99,0,7
19342,741,172,17,2
19343,741,6,33,1
19344,741,95,9,3
19345,741,170,6,4
19346,741,167,0,6
19347,741,66,1,5
19348,741,99,0,7
19349,741,174,0,8
19350,741,101,0,9
19351,742,172,17,2
19352,742,6,42,1
19353,742,95,11,3
19354,742,170,9,4
19355,742,167,0,6
19356,742,66,1,5
19357,742,99,0,8
19358,742,174,0,9
19359,742,101,0,10
19360,742,97,0,7
19361,743,172,26,2
19362,743,6,42,1
19363,743,95,11,3
19364,743,170,10,4
19365,743,167,0,6
19366,743,66,1,5
19367,743,99,0,8
19368,743,174,0,9
19369,743,101,0,11
19370,743,97,0,7
19371,743,103,0,10
19372,744,172,26,2
19373,744,6,45,1
19374,744,95,17,3
19375,744,170,13,4
19376,744,167,0,6
19377,744,66,3,5
19378,744,99,0,10
19379,744,174,0,11
19380,744,101,0,12
19381,744,97,0,7
19382,744,103,0,13
19383,744,173,0,8
19384,744,175,0,9
19385,745,172,35,2
19386,745,6,45,1
19387,745,95,22,3
19388,745,170,14,4
19389,745,167,0,6
19390,745,66,7,5
19391,745,99,0,10
19392,745,174,0,11
19393,745,101,0,12
19394,745,97,0,7
19395,745,103,0,13
19396,745,173,0,8
19397,745,175,0,9
19510,729,66,9,1
19511,729,172,6,2
19512,729,6,4,3
19513,729,170,2,4
19514,729,95,1,5
19515,729,99,0,6
19516,729,26,0,7
19517,730,66,10,2
19518,730,172,6,4
19519,730,6,10,3
19520,730,170,11,1
19521,730,95,3,6
19522,730,99,0,7
19523,730,26,3,5
19524,730,176,0,8
19525,730,175,0,9
19526,731,66,16,1
19527,731,172,15,2
19528,731,6,14,3
19529,731,170,11,4
19530,731,95,3,6
19531,731,99,0,7
19532,731,26,5,5
19533,731,176,0,8
19534,731,175,0,9
19535,732,66,20,1
19536,732,172,15,3
19537,732,6,14,4
19538,732,170,17,2
19539,732,95,12,5
19540,732,99,0,9
19541,732,26,7,6
19542,732,176,0,8
19543,732,175,0,11
19544,732,87,0,7
19545,732,32,0,10
19546,733,66,23,2
19547,733,172,24,1
19548,733,6,14,4
19549,733,170,21,3
19550,733,95,12,6
19551,733,99,0,7
19552,733,26,13,5
19553,733,176,0,9
19554,733,175,0,11
19555,733,87,0,8
19556,733,32,0,10
19557,733,97,0,12
19558,734,66,31,1
19559,734,172,27,2
19560,734,6,15,6
19561,734,170,23,3
19562,734,95,16,5
19563,734,99,0,7
19564,734,26,19,4
19565,734,176,0,10
19566,734,175,0,14
19567,734,87,0,9
19568,734,32,0,11
19569,734,97,0,13
19570,734,100,0,8
19571,734,34,0,12
19572,735,26,19,4
19573,735,99,0,7
19574,735,95,17,6
19575,735,170,25,3
19576,735,6,18,5
19577,735,172,27,2
19578,735,175,0,14
19579,735,176,0,8
19580,735,66,37,1
19581,735,87,0,10
19582,735,97,0,13
19583,735,34,0,12
19584,735,100,0,9
19585,735,177,0,17
19586,735,86,0,16
19587,735,174,0,15
19588,735,32,0,11
19589,736,26,19,4
19590,736,99,0,9
19591,736,95,18,5
19592,736,170,27,3
19593,736,6,18,6
19594,736,172,36,2
19595,736,175,0,14
19596,736,176,1,8
19597,736,66,39,1
19598,736,87,0,11
19599,736,97,0,13
19600,736,34,3,7
19601,736,100,0,10
19602,736,177,0,17
