driver_standings_ID,race_ID,driver_ID,cumul_points,cumul_position
5268,235,56,9,10
5269,235,77,16,7
5270,235,57,19,5
5271,235,63,5,12
5272,235,44,13,8
5273,235,49,6,11
5274,235,73,0,18
5275,235,64,1,15
5276,235,79,0,17
5277,235,55,35,3
5278,235,30,29,4
5279,235,83,0,20
5280,235,69,0,21
5281,235,84,3,14
5282,235,22,12,9
5283,235,50,1,16
5284,235,14,18,6
5285,235,65,4,13
5286,235,85,0,23
5287,235,21,0,19
5288,235,86,0,22
5289,236,71,81,1
5290,236,35,68,2
5291,236,56,9,10
5292,236,77,17,7
5293,236,57,23,5
5294,236,63,5,12
5295,236,44,13,8
5296,236,49,6,11
5297,236,73,0,18
5298,236,64,1,15
5299,236,79,0,17
5300,236,55,38,4
5301,236,30,39,3
5302,236,83,0,20
5303,236,69,0,21
5304,236,84,3,14
5305,236,22,12,9
5306,236,50,1,16
5307,236,14,18,6
5308,236,65,4,13
5309,236,85,0,23
5310,236,21,0,19
5311,236,86,0,22
5312,237,71,81,1
5313,237,35,68,2
5314,237,56,9,10
5315,237,77,17,7
5316,237,57,27,5
5317,237,63,5,13
5318,237,44,13,9
5319,237,49,6,11
5320,237,73,0,18
5321,237,64,2,15
5322,237,79,0,17
5323,237,55,44,4
5324,237,30,49,3
5325,237,83,0,20
5326,237,69,0,21
5327,237,84,6,12
5328,237,22,14,8
5329,237,50,1,16
5330,237,14,18,6
5331,237,65,4,14
5332,237,85,0,23
5333,237,21,0,19
5334,237,86,0,22
5335,238,71,87,1
5336,238,35,78,2
5337,238,56,11,10
5338,238,77,18,6
5339,238,57,27,5
5340,238,63,5,13
5341,238,44,13,9
5342,238,49,6,11
5343,238,73,0,18
5344,238,64,2,15
5345,238,79,0,17
5346,238,55,47,4
5347,238,30,53,3
5348,238,83,0,20
5349,238,69,0,21
5350,238,84,6,12
5351,238,22,14,8
5352,238,50,1,16
5353,238,14,18,7
5354,238,65,4,14
5355,238,85,0,23
5356,238,21,0,19
5357,238,86,0,22
5358,239,71,97,1
5359,239,35,78,2
5360,239,56,11,10
5361,239,77,21,6
5362,239,57,31,5
5363,239,63,5,13
5364,239,44,13,9
5365,239,49,7,12
5366,239,73,0,18
5367,239,64,2,15
5368,239,79,0,17
5369,239,55,47,4
5370,239,30,59,3
5371,239,83,0,20
5372,239,69,0,21
5373,239,84,8,11
5374,239,22,14,8
5375,239,50,1,16
5376,239,14,18,7
5377,239,65,4,14
5378,239,85,0,23
5379,239,21,0,19
5380,239,86,0,22
6780,289,95,10,1
6781,289,119,6,2
6782,289,102,4,3
6783,289,30,3,4
6784,289,77,2,5
6785,289,65,1,6
6786,289,100,0,7
6787,289,88,0,8
6788,289,57,0,9
6789,289,105,0,10
6790,289,127,0,11
6791,289,79,0,12
6792,289,128,0,13
6793,290,95,20,1
6794,290,119,12,2
6795,290,102,4,5
6796,290,30,7,3
6797,290,77,5,4
6798,290,65,1,7
6799,290,100,0,9
6800,290,88,0,11
6801,290,57,1,8
6802,290,105,0,12
6803,290,127,0,15
6804,290,79,0,16
6805,290,128,0,17
6806,290,110,2,6
6807,290,109,0,10
6808,290,123,0,13
6809,290,92,0,14
6810,291,95,30,1
6811,291,119,18,2
6812,291,102,4,5
6813,291,30,11,3
6814,291,77,5,4
6815,291,65,1,9
6816,291,100,0,12
6817,291,88,0,15
6818,291,57,1,10
6819,291,105,1,11
6820,291,127,0,19
6821,291,79,0,16
6822,291,128,0,20
6823,291,110,2,8
6824,291,109,0,14
6825,291,123,0,17
6826,291,92,0,18
6827,291,55,3,6
6828,291,122,2,7
6829,291,81,0,13
6878,292,95,40,1
6879,292,119,18,2
6880,292,102,4,6
6881,292,30,17,3
6882,292,77,8,4
6883,292,65,1,10
6884,292,100,0,14
6885,292,88,0,13
6886,292,57,1,11
6887,292,105,3,7
6888,292,127,0,22
6889,292,79,0,18
6890,292,128,0,24
6891,292,110,2,9
6892,292,109,0,16
6893,292,123,0,19
6894,292,92,0,21
6895,292,55,7,5
6896,292,122,2,8
6897,292,81,0,15
6898,292,94,1,12
6899,292,91,0,17
6900,292,104,0,20
6901,292,108,0,23
6902,293,95,50,1
6903,293,119,24,2
6904,293,102,8,4
6905,293,30,17,3
6906,293,77,8,5
6907,293,65,1,12
6908,293,100,0,15
6909,293,88,0,14
6910,293,57,1,13
6911,293,105,5,7
6912,293,127,0,16
6913,293,79,0,21
6914,293,128,0,26
6915,293,110,2,10
6916,293,109,0,18
6917,293,123,0,22
6918,293,92,0,24
6919,293,55,7,6
6920,293,122,2,9
6921,293,81,0,17
6922,293,94,2,11
6923,293,91,0,19
6924,293,104,0,23
6925,293,108,0,25
6926,293,84,3,8
6927,293,129,0,20
6928,294,95,56,1
6929,294,119,28,2
6930,294,102,18,4
6931,294,30,20,3
6932,294,77,8,5
6933,294,65,1,12
6934,294,100,0,16
6935,294,88,0,15
6936,294,57,1,13
6937,294,105,5,8
6938,294,127,0,17
6939,294,79,0,23
6940,294,128,0,26
6941,294,110,2,10
6942,294,109,0,19
6943,294,123,0,24
6944,294,92,1,14
6945,294,55,7,6
6946,294,122,2,9
6947,294,81,0,18
6948,294,94,2,11
6949,294,91,0,21
6950,294,104,0,20
6951,294,108,0,25
6952,294,84,5,7
6953,294,129,0,22
6954,295,95,56,1
6955,295,119,28,2
6956,295,102,18,4
6957,295,30,26,3
6958,295,77,18,5
6959,295,65,1,14
6960,295,100,1,13
6961,295,88,0,17
6962,295,57,1,15
6963,295,105,5,8
6964,295,127,0,18
6965,295,79,0,23
6966,295,128,0,26
6967,295,110,4,9
6968,295,109,0,20
6969,295,123,0,24
6970,295,92,1,16
6971,295,55,11,6
6972,295,122,2,11
6973,295,81,0,19
6974,295,94,2,12
6975,295,91,3,10
6976,295,104,0,21
6977,295,108,0,25
6978,295,84,5,7
6979,295,129,0,22
6980,296,95,66,1
6981,296,119,34,2
6982,296,102,18,4
6983,296,30,26,3
6984,296,77,18,5
6985,296,65,2,14
6986,296,100,3,12
6987,296,88,0,17
6988,296,57,4,9
6989,296,105,5,8
6990,296,127,0,19
6991,296,79,0,23
6992,296,128,0,26
6993,296,110,4,10
6994,296,109,0,20
6995,296,123,0,24
6996,296,92,1,16
6997,296,55,11,6
6998,296,122,2,13
6999,296,81,0,18
7000,296,94,2,15
7001,296,91,3,11
7002,296,104,0,22
7003,296,108,0,25
7004,296,84,9,7
7005,296,129,0,21
7006,297,95,76,1
7007,297,119,40,2
7008,297,102,18,5
7009,297,30,29,3
7010,297,77,20,4
7011,297,65,2,14
7012,297,100,3,12
7013,297,88,0,17
7014,297,57,5,8
7015,297,105,5,9
7016,297,127,0,19
7017,297,79,0,23
7018,297,128,0,26
7019,297,110,4,10
7020,297,109,0,20
7021,297,123,0,24
7022,297,92,1,16
7023,297,55,11,7
7024,297,122,2,13
7025,297,81,0,18
7026,297,94,2,15
7027,297,91,3,11
7028,297,104,0,22
7029,297,108,0,25
7030,297,84,13,6
7031,297,129,0,21
7032,297,99,0,27
7033,297,71,0,28
7034,298,95,86,1
7035,298,119,40,2
7036,298,102,24,4
7037,298,30,33,3
7038,298,77,20,5
7039,298,65,2,14
7040,298,100,4,11
7041,298,88,0,17
7042,298,57,5,8
7043,298,105,5,9
7044,298,127,0,20
7045,298,79,0,24
7046,298,128,0,26
7047,298,110,4,10
7048,298,109,0,21
7049,298,123,0,19
7050,298,92,1,16
7051,298,55,13,7
7052,298,122,2,13
7053,298,81,0,18
7054,298,94,2,15
7055,298,91,3,12
7056,298,104,0,23
7057,298,108,0,25
7058,298,84,16,6
7059,298,129,0,22
7060,298,99,0,27
7061,298,71,0,28
7062,299,95,92,1
7063,299,119,40,2
7064,299,102,34,3
7065,299,30,33,4
7066,299,77,24,5
7067,299,65,2,14
7068,299,100,4,11
7069,299,88,0,17
7070,299,57,8,8
7071,299,105,5,9
7072,299,127,0,20
7073,299,79,0,24
7074,299,128,0,27
7075,299,110,4,10
7076,299,109,0,21
7077,299,123,0,19
7078,299,92,1,16
7079,299,55,13,7
7080,299,122,3,13
7081,299,81,0,18
7082,299,94,2,15
7083,299,91,3,12
7084,299,104,0,23
7085,299,108,0,25
7086,299,84,18,6
7087,299,129,0,22
7088,299,99,0,28
7089,299,71,0,26
7090,300,95,98,1
7091,300,119,44,2
7092,300,102,36,4
7093,300,30,43,3
7094,300,77,24,5
7095,300,65,2,14
7096,300,100,4,11
7097,300,88,0,18
7098,300,57,9,8
7099,300,105,5,9
7100,300,127,0,21
7101,300,79,0,24
7102,300,128,0,26
7103,300,110,4,10
7104,300,109,0,17
7105,300,123,0,20
7106,300,92,1,16
7107,300,55,13,7
7108,300,122,3,13
7109,300,81,0,19
7110,300,94,2,15
7111,300,91,3,12
7112,300,104,0,23
7113,300,108,0,25
7114,300,84,21,6
7115,300,129,0,22
7116,300,99,0,29
7117,300,71,0,27
7119,300,125,0,28
7120,300,131,0,30
7121,301,95,98,1
7122,301,119,46,4
7123,301,102,46,3
7124,301,30,47,2
7125,301,77,27,5
7126,301,65,2,14
7127,301,100,4,11
7128,301,88,0,18
7129,301,57,9,8
7130,301,105,5,9
7131,301,127,0,21
7132,301,79,0,24
7133,301,128,0,26
7134,301,110,5,10
7135,301,109,0,17
7136,301,123,0,20
7137,301,92,1,16
7138,301,55,13,7
7139,301,122,3,13
7140,301,81,0,19
7141,301,94,2,15
7142,301,91,3,12
7143,301,104,0,23
7144,301,108,0,25
7145,301,84,27,6
7146,301,129,0,22
7147,301,99,0,29
7148,301,71,0,27
7150,301,125,0,28
7151,301,131,0,30
7152,302,95,108,1
7153,302,119,46,4
7154,302,102,50,2
7155,302,30,47,3
7156,302,77,33,5
7157,302,65,2,14
7158,302,100,4,11
7159,302,88,0,18
7160,302,57,11,8
7161,302,105,6,9
7162,302,127,0,21
7163,302,79,0,24
7164,302,128,0,26
7165,302,110,5,10
7166,302,109,0,17
7167,302,123,0,19
7168,302,92,1,16
7169,302,55,13,7
7170,302,122,3,13
7171,302,81,0,20
7172,302,94,2,15
7173,302,91,3,12
7174,302,104,0,23
7175,302,108,0,25
7176,302,84,30,6
7177,302,129,0,22
7178,302,99,0,30
7179,302,71,0,28
7181,302,125,0,27
7182,302,131,0,29
7183,303,95,108,1
7184,303,119,56,2
7185,303,102,50,3
7186,303,30,47,4
7187,303,77,39,5
7188,303,65,2,14
7189,303,100,4,11
7190,303,88,0,19
7191,303,57,11,8
7192,303,105,6,10
7193,303,127,0,22
7194,303,79,0,25
7195,303,128,0,27
7196,303,110,8,9
7197,303,109,0,18
7198,303,123,0,20
7199,303,92,1,17
7200,303,55,15,7
7201,303,122,3,13
7202,303,81,0,21
7203,303,94,2,15
7204,303,91,3,12
7205,303,104,1,16
7206,303,108,0,26
7207,303,84,34,6
7208,303,129,0,24
7209,303,99,0,31
7210,303,71,0,29
7212,303,125,0,28
7213,303,131,0,23
7214,303,78,0,30
7215,304,95,108,1
7216,304,119,56,2
7217,304,102,50,4
7218,304,30,53,3
7219,304,77,49,5
7220,304,65,2,15
7221,304,100,4,11
7222,304,88,0,20
7223,304,57,11,8
7224,304,105,6,10
7225,304,127,0,23
7226,304,79,0,25
7227,304,128,0,27
7228,304,110,8,9
7229,304,109,0,21
7230,304,123,2,14
7231,304,92,1,19
7232,304,55,18,7
7233,304,122,3,13
7234,304,81,0,22
7235,304,94,2,16
7236,304,91,3,12
7237,304,104,1,18
7238,304,108,0,26
7239,304,84,38,6
7240,304,129,0,24
7241,304,99,0,32
7242,304,71,0,30
7244,304,125,0,28
7245,304,131,1,17
7246,304,78,0,29
7247,304,136,0,31
8247,1,18,10,1
8248,1,22,8,2
8249,1,15,6,3
8250,1,10,5,4
8251,1,4,4,5
8252,1,3,3,6
8253,1,67,2,7
8254,1,7,1,8
8255,1,16,0,9
8256,1,2,0,10
8257,1,21,0,11
8258,1,17,0,12
8259,1,20,0,13
8260,1,9,0,14
8261,1,8,0,15
9351,273,117,10,1
9352,273,102,6,2
9353,273,87,4,3
9354,273,104,3,4
9355,273,109,2,5
9356,273,77,1,6
9357,273,118,0,7
9358,274,117,10,2
9359,274,102,16,1
9360,274,87,6,4
9361,274,104,3,6
9362,274,109,2,8
9363,274,77,1,9
9364,274,118,0,11
9365,274,71,6,3
9366,274,30,4,5
9367,274,65,3,7
9368,274,70,1,10
9369,274,112,0,12
9370,274,55,0,13
9371,274,100,0,14
9372,274,105,0,15
9373,274,69,0,16
9374,275,117,14,2
9375,275,102,26,1
9376,275,87,6,4
9377,275,104,3,7
9378,275,109,2,8
9379,275,77,1,12
9380,275,118,0,13
9381,275,71,12,3
9382,275,30,4,6
9383,275,65,6,5
9384,275,70,1,10
9385,275,112,0,14
9386,275,55,0,15
9387,275,100,0,16
9388,275,105,0,18
9389,275,69,0,19
9390,275,119,2,9
9391,275,120,1,11
9392,275,22,0,17
9393,276,117,24,2
9394,276,102,26,1
9395,276,87,6,5
9396,276,104,3,9
9397,276,109,5,7
9398,276,77,1,14
9399,276,118,0,15
9400,276,71,12,3
9401,276,30,10,4
9402,276,65,6,6
9403,276,70,1,13
9404,276,112,2,10
9405,276,55,0,17
9406,276,100,0,18
9407,276,105,0,21
9408,276,69,0,16
9409,276,119,2,11
9410,276,120,2,12
9411,276,22,0,20
9412,276,84,4,8
9413,276,88,0,19
9414,277,117,34,1
9415,277,102,32,2
9416,277,87,6,5
9417,277,104,3,10
9418,277,109,5,7
9419,277,77,2,14
9420,277,118,0,16
9421,277,71,12,4
9422,277,30,14,3
9423,277,65,6,6
9424,277,70,1,15
9425,277,112,2,11
9426,277,55,0,18
9427,277,100,0,19
9428,277,105,0,22
9429,277,69,0,17
9430,277,119,5,8
9431,277,120,2,13
9432,277,22,0,21
9433,277,84,4,9
9434,277,88,0,20
9435,277,121,2,12
9436,277,123,0,23
9437,278,117,37,2
9438,278,102,42,1
9439,278,87,6,5
9440,278,104,5,8
9441,278,109,5,9
9442,278,77,2,15
9443,278,118,0,17
9444,278,71,18,3
9445,278,30,14,4
9446,278,65,6,6
9447,278,70,1,16
9448,278,112,2,12
9449,278,55,4,11
9450,278,100,0,19
9451,278,105,0,23
9452,278,69,0,18
9453,278,119,5,10
9454,278,120,2,14
9455,278,22,0,20
9456,278,84,5,7
9457,278,88,0,21
9458,278,121,2,13
9459,278,123,0,24
9460,278,110,0,22
9461,278,91,0,25
9462,279,117,47,1
9463,279,102,42,2
9464,279,87,6,6
9465,279,104,5,8
9466,279,109,5,9
9467,279,77,5,11
9468,279,118,0,18
9469,279,71,22,3
9470,279,30,20,4
9471,279,65,6,7
9472,279,70,1,16
9473,279,112,2,13
9474,279,55,4,12
9475,279,100,0,20
9476,279,105,0,24
9477,279,69,0,19
9478,279,119,5,10
9479,279,120,2,15
9480,279,22,0,21
9481,279,84,7,5
9482,279,88,0,22
9483,279,121,2,14
9484,279,123,0,25
9485,279,110,0,23
9486,279,91,1,17
9487,279,79,0,26
9488,280,117,57,1
9489,280,102,45,2
9490,280,87,6,6
9491,280,104,5,8
9492,280,109,5,9
9493,280,77,5,11
9494,280,118,0,19
9495,280,71,28,3
9496,280,30,24,4
9497,280,65,6,7
9498,280,70,1,16
9499,280,112,2,14
9500,280,55,4,12
9501,280,100,0,21
9502,280,105,0,25
9503,280,69,0,20
9504,280,119,5,10
9505,280,120,2,15
9506,280,22,0,18
9507,280,84,9,5
9508,280,88,0,22
9509,280,121,3,13
9510,280,123,0,24
9511,280,110,0,23
9512,280,91,1,17
9513,280,79,0,26
9514,281,117,67,1
9515,281,102,47,2
9516,281,87,6,8
9517,281,104,5,9
9518,281,109,5,10
9519,281,77,5,11
9520,281,118,1,17
9521,281,71,28,4
9522,281,30,30,3
9523,281,65,9,7
9524,281,70,1,16
9525,281,112,2,14
9526,281,55,4,12
9527,281,100,0,21
9528,281,105,0,25
9529,281,69,0,20
9530,281,119,9,5
9531,281,120,2,15
9532,281,22,0,19
9533,281,84,9,6
9534,281,88,0,22
9535,281,121,3,13
9536,281,123,0,24
9537,281,110,0,23
9538,281,91,1,18
9539,281,79,0,26
9540,282,117,77,1
9541,282,102,50,2
9542,282,87,10,6
9543,282,104,5,10
9544,282,109,5,11
9545,282,77,6,9
9546,282,118,1,17
9547,282,71,28,4
9548,282,30,36,3
9549,282,65,9,8
9550,282,70,1,16
9551,282,112,2,14
9552,282,55,4,12
9553,282,100,0,21
9554,282,105,0,25
9555,282,69,0,20
9556,282,119,11,5
9557,282,120,2,15
9558,282,22,0,19
9559,282,84,9,7
9560,282,88,0,22
9561,282,121,3,13
9562,282,123,0,24
9563,282,110,0,23
9564,282,91,1,18
9565,282,79,0,26
9566,282,94,0,27
9567,283,117,77,1
9568,283,102,50,2
9569,283,87,10,7
9570,283,104,5,10
9571,283,109,5,11
9572,283,77,10,8
9573,283,118,4,13
9574,283,71,38,3
9575,283,30,36,4
9576,283,65,9,9
9577,283,70,1,18
9578,283,112,2,15
9579,283,55,4,12
9580,283,100,0,21
9581,283,105,0,26
9582,283,69,0,20
9583,283,119,17,5
9584,283,120,2,17
9585,283,22,0,19
9586,283,84,11,6
9587,283,88,0,22
9588,283,121,3,14
9589,283,123,0,23
9590,283,110,0,24
9591,283,91,2,16
9592,283,79,0,25
9593,283,94,0,27
9594,284,117,81,1
9595,284,102,53,2
9596,284,87,10,8
9597,284,104,5,10
9598,284,109,5,11
9599,284,77,10,9
9600,284,118,4,13
9601,284,71,48,3
9602,284,30,42,4
9603,284,65,11,7
9604,284,70,1,18
9605,284,112,2,15
9606,284,55,4,12
9607,284,100,0,21
9608,284,105,0,26
9609,284,69,0,20
9610,284,119,18,5
9611,284,120,2,17
9612,284,22,0,19
9613,284,84,11,6
9614,284,88,0,22
9615,284,121,3,14
9616,284,123,0,23
9617,284,110,0,24
9618,284,91,2,16
9619,284,79,0,25
9620,284,94,0,27
9621,285,117,81,1
9622,285,102,53,3
9623,285,87,10,9
9624,285,104,5,12
9625,285,109,5,13
9626,285,77,10,10
9627,285,118,4,15
9628,285,71,58,2
9629,285,30,42,4
9630,285,65,11,7
9631,285,70,1,18
9632,285,112,2,16
9633,285,55,10,8
9634,285,100,1,19
9635,285,105,0,27
9636,285,69,0,21
9637,285,119,20,5
9638,285,120,2,17
9639,285,22,0,20
9640,285,84,11,6
9641,285,88,0,23
9642,285,121,7,11
9643,285,123,0,24
9644,285,110,0,25
9645,285,91,5,14
9646,285,79,0,26
9647,285,94,0,22
9648,285,83,0,28
9649,286,117,87,1
9650,286,102,53,3
9651,286,87,10,9
9652,286,104,5,14
9653,286,109,5,13
9654,286,77,10,10
9655,286,118,4,15
9656,286,71,62,2
9657,286,30,52,4
9658,286,65,11,8
9659,286,70,1,18
9660,286,112,2,16
9661,286,55,13,6
9662,286,100,1,19
9663,286,105,0,27
9664,286,69,0,22
9665,286,119,20,5
9666,286,120,2,17
9667,286,22,0,21
9668,286,84,12,7
9669,286,88,0,23
9670,286,121,7,11
9671,286,123,0,24
9672,286,110,0,25
9673,286,91,7,12
9674,286,79,0,26
9675,286,94,0,20
9676,286,83,0,28
9677,287,117,93,1
9678,287,102,63,3
9679,287,87,10,9
9680,287,104,5,14
9681,287,109,5,13
9682,287,77,10,10
9683,287,118,4,16
9684,287,71,65,2
9685,287,30,52,4
9686,287,65,11,8
9687,287,70,1,20
9688,287,112,2,17
9689,287,55,13,6
9690,287,100,1,21
9691,287,105,0,29
9692,287,69,0,24
9693,287,119,20,5
9694,287,120,2,19
9695,287,22,2,18
9696,287,84,12,7
9697,287,88,0,25
9698,287,121,7,11
9699,287,123,0,26
9700,287,110,0,27
9701,287,91,7,12
9702,287,79,0,28
9703,287,94,0,23
9704,287,83,0,30
9705,287,57,4,15
9706,287,56,1,22
9707,287,126,0,31
9708,288,117,99,1
9709,288,102,73,2
9710,288,87,10,10
9711,288,104,5,14
9712,288,109,5,13
9713,288,77,12,8
9714,288,118,4,16
9715,288,71,69,3
9716,288,30,52,4
9717,288,65,11,9
9718,288,70,1,20
9719,288,112,2,17
9720,288,55,16,6
9721,288,100,1,21
9722,288,105,0,29
9723,288,69,0,25
9724,288,119,20,5
9725,288,120,2,19
9726,288,22,2,18
9727,288,84,13,7
9728,288,88,0,24
9729,288,121,7,11
9730,288,123,0,26
9731,288,110,0,27
9732,288,91,7,12
9733,288,79,0,28
9734,288,94,0,23
9735,288,83,0,30
9736,288,57,4,15
9737,288,56,1,22
9738,288,126,0,31
10192,240,30,10,1
10193,240,14,6,2
10194,240,77,4,3
10195,240,57,3,4
10196,240,55,2,5
10197,240,87,1,6
10198,240,63,0,7
10199,240,88,0,8
10200,240,85,0,9
10201,240,64,0,10
10202,241,30,14,1
10203,241,14,6,4
10204,241,77,5,5
10205,241,57,3,6
10206,241,55,8,3
10207,241,87,1,9
10208,241,63,0,11
10209,241,88,0,13
10210,241,85,0,14
10211,241,64,0,16
10212,241,71,10,2
10213,241,65,3,7
10214,241,49,2,8
10215,241,44,0,10
10216,241,79,0,12
10217,241,93,0,15
10218,242,30,14,2
10219,242,14,9,4
10220,242,77,9,5
10221,242,57,5,6
10222,242,55,14,3
10223,242,87,1,9
10224,242,63,0,11
10225,242,88,0,12
10226,242,85,0,15
10227,242,64,0,17
10228,242,71,20,1
10229,242,65,3,7
10230,242,49,3,8
10231,242,44,0,10
10232,242,79,0,14
10233,242,93,0,16
10234,242,56,0,13
10235,242,95,0,18
10236,242,94,0,19
10237,242,81,0,20
10238,242,69,0,21
10239,243,30,24,1
10240,243,14,9,6
10241,243,77,13,4
10242,243,57,5,7
10243,243,55,14,3
10244,243,87,1,11
10245,243,63,0,12
10246,243,88,0,14
10247,243,85,0,18
10248,243,64,0,19
10249,243,71,23,2
10250,243,65,9,5
10251,243,49,3,8
10252,243,44,1,10
10253,243,79,0,15
10254,243,93,0,16
10255,243,56,2,9
10256,243,95,0,20
10257,243,94,0,22
10258,243,81,0,21
10259,243,69,0,25
10260,243,22,0,13
10261,243,84,0,17
10262,243,50,0,23
10263,243,91,0,24
10264,244,30,34,1
10265,244,14,9,6
10266,244,77,17,3
10267,244,57,5,7
10268,244,55,14,4
10269,244,87,3,9
10270,244,63,0,12
10271,244,88,0,15
10272,244,85,0,21
10273,244,64,0,22
10274,244,71,29,2
10275,244,65,12,5
10276,244,49,4,8
10277,244,44,1,11
10278,244,79,0,17
10279,244,93,0,19
10280,244,56,2,10
10281,244,95,0,23
10282,244,94,0,13
10283,244,81,0,18
10284,244,69,0,26
10285,244,22,0,14
10286,244,84,0,20
10287,244,50,0,24
10288,244,91,0,25
10289,244,96,0,16
10290,245,30,36,1
10291,245,14,9,6
10292,245,77,17,4
10293,245,57,5,9
10294,245,55,24,3
10295,245,87,3,12
10296,245,63,0,14
10297,245,88,0,16
10298,245,85,0,23
10299,245,64,0,24
10300,245,71,29,2
10301,245,65,12,5
10302,245,49,4,11
10303,245,44,4,10
10304,245,79,0,19
10305,245,93,0,21
10306,245,56,6,8
10307,245,95,0,25
10308,245,94,0,15
10309,245,81,1,13
10310,245,69,0,17
10311,245,22,6,7
10312,245,84,0,20
10313,245,50,0,26
10314,245,91,0,27
10315,245,96,0,18
10316,245,89,0,22
10317,246,30,46,1
10318,246,14,13,5
10319,246,77,17,4
10320,246,57,5,9
10321,246,55,26,3
10322,246,87,3,13
10323,246,63,0,15
10324,246,88,0,17
10325,246,85,0,23
10326,246,64,0,24
10327,246,71,35,2
10328,246,65,12,6
10329,246,49,4,11
10330,246,44,4,10
10331,246,79,0,20
10332,246,93,0,21
10333,246,56,6,8
10334,246,95,0,25
10335,246,94,0,16
10336,246,81,1,14
10337,246,69,0,18
10338,246,22,7,7
10339,246,84,3,12
10340,246,50,0,26
10341,246,91,0,27
10342,246,96,0,19
10343,246,89,0,22
10344,246,90,0,28
10345,247,30,46,1
10346,247,14,17,5
10347,247,77,17,6
10348,247,57,5,10
10349,247,55,32,3
10350,247,87,5,11
10351,247,63,0,15
10352,247,88,0,19
10353,247,85,0,23
10354,247,64,0,24
10355,247,71,35,2
10356,247,65,22,4
10357,247,49,5,12
10358,247,44,7,8
10359,247,79,0,20
10360,247,93,0,21
10361,247,56,6,9
10362,247,95,0,25
10363,247,94,0,16
10364,247,81,1,14
10365,247,69,0,18
10366,247,22,7,7
10367,247,84,3,13
10368,247,50,0,27
10369,247,91,0,28
10370,247,96,0,17
10371,247,89,0,22
10372,247,90,0,29
10373,247,92,0,26
10374,248,30,56,1
10375,248,14,23,5
10376,248,77,21,6
10377,248,57,5,10
10378,248,55,32,3
10379,248,87,5,11
10380,248,63,0,17
10381,248,88,1,15
10382,248,85,0,20
10383,248,64,0,24
10384,248,71,35,2
10385,248,65,25,4
10386,248,49,5,12
10387,248,44,7,8
10388,248,79,0,19
10389,248,93,0,22
10390,248,56,6,9
10391,248,95,0,25
10392,248,94,0,18
10393,248,81,1,16
10394,248,69,0,21
10395,248,22,7,7
10396,248,84,3,13
10397,248,50,0,27
10398,248,91,0,28
10399,248,96,2,14
10400,248,89,0,23
10401,248,90,0,29
10402,248,92,0,26
10403,249,30,56,1
10404,249,14,29,4
10405,249,77,25,6
10406,249,57,5,11
10407,249,55,32,3
10408,249,87,5,12
10409,249,63,0,17
10410,249,88,1,15
10411,249,85,0,21
10412,249,64,0,25
10413,249,71,45,2
10414,249,65,28,5
10415,249,49,7,9
10416,249,44,8,7
10417,249,79,0,19
10418,249,93,0,22
10419,249,56,6,10
10420,249,95,0,26
10421,249,94,0,18
10422,249,81,1,16
10423,249,69,0,20
10424,249,22,7,8
10425,249,84,3,13
10426,249,50,0,28
10427,249,91,0,29
10428,249,96,2,14
10429,249,89,0,23
10430,249,90,0,30
10431,249,92,0,27
10432,249,83,0,24
10433,250,30,66,1
10434,250,14,29,4
10435,250,77,25,6
10436,250,57,5,13
10437,250,55,32,3
10438,250,87,7,11
10439,250,63,0,17
10440,250,88,1,15
10441,250,85,0,21
10442,250,64,0,25
10443,250,71,51,2
10444,250,65,28,5
10445,250,49,10,7
10446,250,44,8,9
10447,250,79,0,19
10448,250,93,0,24
10449,250,56,6,12
10450,250,95,0,26
10451,250,94,0,18
10452,250,81,1,16
10453,250,69,0,20
10454,250,22,8,8
10455,250,84,7,10
10456,250,50,0,28
10457,250,91,0,29
10458,250,96,2,14
10459,250,89,0,23
10460,250,90,0,30
10461,250,92,0,27
10462,250,83,0,22
10463,251,30,66,1
10464,251,14,29,5
10465,251,77,25,6
10466,251,57,11,8
10467,251,55,32,4
10468,251,87,10,9
10469,251,63,2,15
10470,251,88,1,16
10471,251,85,0,23
10472,251,64,0,24
10473,251,71,51,2
10474,251,65,38,3
10475,251,49,14,7
10476,251,44,8,11
10477,251,79,0,19
10478,251,93,0,26
10479,251,56,6,13
10480,251,95,0,27
10481,251,94,0,18
10482,251,81,1,17
10483,251,69,0,21
10484,251,22,8,10
10485,251,84,7,12
10486,251,50,0,29
10487,251,91,0,30
10488,251,96,3,14
10489,251,89,0,22
10490,251,90,0,31
10491,251,92,0,28
10492,251,83,0,25
10493,251,97,0,20
10494,252,30,72,1
10495,252,14,39,3
10496,252,77,28,6
